Log Entry,Timestamp,Time_s,Log Entry Type,Sensor Board ID,Sensor Type,Hour,Minute,Second,Latitude [deg],Latitude [decimal],Longitude [deg],Longitude [decimal],Satellite,Altitude,HDOP
1085991,1189001,1189.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1085999,1189001,1189.001,SENSOR,2,GPS,18,33,31,47,4074583,8,5085667,12,572,78
1086000,1189006,1189.006,SENSOR,3,GPS,18,33,30,47,4074601,8,5087901,11,530,100
1086455,1189501,1189.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1086456,1189501,1189.501,SENSOR,2,GPS,18,33,32,47,4074534,8,5085901,12,573,76
1086464,1189501,1189.501,SENSOR,3,GPS,18,33,32,47,4074418,8,5088000,10,530,100
1086918,1190001,1190.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1086919,1190001,1190.001,SENSOR,2,GPS,18,33,32,47,4074534,8,5085901,12,573,76
1086927,1190001,1190.001,SENSOR,3,GPS,18,33,32,47,4074418,8,5088000,10,530,100
1087382,1190501,1190.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1087383,1190501,1190.501,SENSOR,2,GPS,18,33,33,47,4074434,8,5086150,12,573,76
1087391,1190501,1190.501,SENSOR,3,GPS,18,33,33,47,4074333,8,5088183,10,530,100
1087845,1191001,1191.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1087846,1191001,1191.001,SENSOR,2,GPS,18,33,33,47,4074434,8,5086150,12,573,76
1087854,1191001,1191.001,SENSOR,3,GPS,18,33,33,47,4074333,8,5088183,10,530,100
1088309,1191501,1191.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1088310,1191501,1191.501,SENSOR,2,GPS,18,33,33,47,4074434,8,5086150,12,573,76
1088311,1191501,1191.501,SENSOR,3,GPS,18,33,34,47,4074218,8,5088368,10,529,100
1088772,1192001,1192.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1088773,1192001,1192.001,SENSOR,2,GPS,18,33,33,47,4074434,8,5086150,12,573,76
1088781,1192001,1192.001,SENSOR,3,GPS,18,33,34,47,4074218,8,5088368,10,529,100
1089236,1192501,1192.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1089237,1192501,1192.501,SENSOR,2,GPS,18,33,35,47,4074300,8,5086567,12,573,82
1089245,1192501,1192.501,SENSOR,3,GPS,18,33,34,47,4074218,8,5088368,10,529,100
1089699,1193001,1193.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1089707,1193001,1193.001,SENSOR,2,GPS,18,33,35,47,4074300,8,5086567,12,573,82
1089708,1193006,1193.006,SENSOR,3,GPS,18,33,35,47,4074167,8,5088583,10,529,100
1090163,1193501,1193.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1090164,1193501,1193.501,SENSOR,2,GPS,18,33,36,47,4074201,8,5086617,12,573,82
1090172,1193501,1193.501,SENSOR,3,GPS,18,33,36,47,4074167,8,5088717,11,530,100
1090626,1194001,1194.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1090627,1194001,1194.001,SENSOR,2,GPS,18,33,36,47,4074201,8,5086617,12,573,82
1090635,1194001,1194.001,SENSOR,3,GPS,18,33,36,47,4074167,8,5088717,11,530,100
1091090,1194501,1194.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1091091,1194501,1194.501,SENSOR,2,GPS,18,33,37,47,4074133,8,5086766,12,573,82
1091099,1194501,1194.501,SENSOR,3,GPS,18,33,37,47,4074084,8,5088784,11,530,100
1091553,1195001,1195.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1091554,1195001,1195.001,SENSOR,2,GPS,18,33,37,47,4074133,8,5086766,12,573,82
1091562,1195001,1195.001,SENSOR,3,GPS,18,33,37,47,4074084,8,5088784,11,530,100
1092017,1195501,1195.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1092018,1195501,1195.501,SENSOR,2,GPS,18,33,38,47,4074001,8,5086950,12,572,78
1092019,1195501,1195.501,SENSOR,3,GPS,18,33,37,47,4074084,8,5088784,11,530,100
1092487,1196004,1196.004,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1092488,1196004,1196.004,SENSOR,2,GPS,18,33,38,47,4074001,8,5086950,12,572,78
1092491,1196004,1196.004,SENSOR,3,GPS,18,33,37,47,4074084,8,5088784,11,530,100
1092944,1196501,1196.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1092945,1196501,1196.501,SENSOR,2,GPS,18,33,38,47,4074001,8,5086950,12,572,78
1092953,1196501,1196.501,SENSOR,3,GPS,18,33,39,47,4073801,8,5089001,11,531,100
1093407,1197001,1197.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1093408,1197001,1197.001,SENSOR,2,GPS,18,33,38,47,4074001,8,5086950,12,572,78
1093416,1197001,1197.001,SENSOR,3,GPS,18,33,39,47,4073801,8,5089001,11,531,100
1093870,1197501,1197.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1093871,1197501,1197.501,SENSOR,2,GPS,18,33,40,47,4073817,8,5087218,12,572,89
1093879,1197501,1197.501,SENSOR,3,GPS,18,33,40,47,4073668,8,5089117,11,532,91
1094334,1198001,1198.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1094335,1198001,1198.001,SENSOR,2,GPS,18,33,40,47,4073817,8,5087218,12,572,89
1094343,1198001,1198.001,SENSOR,3,GPS,18,33,40,47,4073668,8,5089117,11,532,91
1094797,1198501,1198.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1094798,1198501,1198.501,SENSOR,2,GPS,18,33,41,47,4073701,8,5087417,12,571,89
1094806,1198501,1198.501,SENSOR,3,GPS,18,33,41,47,4073551,8,5089284,11,532,91
1095261,1199001,1199.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1095262,1199001,1199.001,SENSOR,2,GPS,18,33,41,47,4073701,8,5087417,12,571,89
1095270,1199001,1199.001,SENSOR,3,GPS,18,33,41,47,4073551,8,5089284,11,532,91
1095724,1199501,1199.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1095725,1199501,1199.501,SENSOR,2,GPS,18,33,42,47,4073567,8,5087633,12,571,77
1095726,1199501,1199.501,SENSOR,3,GPS,18,33,41,47,4073551,8,5089284,11,532,91
1096188,1200001,1200.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1096189,1200001,1200.001,SENSOR,2,GPS,18,33,42,47,4073567,8,5087633,12,571,77
1096197,1200001,1200.001,SENSOR,3,GPS,18,33,42,47,4073483,8,5089401,11,533,91
1096651,1200501,1200.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1096652,1200501,1200.501,SENSOR,2,GPS,18,33,43,47,4073434,8,5087966,12,570,75
1096660,1200501,1200.501,SENSOR,3,GPS,18,33,43,47,4073368,8,5089534,11,532,91
1097115,1201001,1201.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1097116,1201001,1201.001,SENSOR,2,GPS,18,33,43,47,4073434,8,5087966,12,570,75
1097124,1201001,1201.001,SENSOR,3,GPS,18,33,43,47,4073368,8,5089534,11,532,91
1097578,1201501,1201.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1097579,1201501,1201.501,SENSOR,2,GPS,18,33,43,47,4073434,8,5087966,12,570,75
1097580,1201501,1201.501,SENSOR,3,GPS,18,33,44,47,4073284,8,5089700,11,531,91
1098042,1202001,1202.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1098043,1202001,1202.001,SENSOR,2,GPS,18,33,44,47,4073317,8,5088234,12,569,78
1098051,1202001,1202.001,SENSOR,3,GPS,18,33,44,47,4073284,8,5089700,11,531,91
1098505,1202501,1202.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1098506,1202501,1202.501,SENSOR,2,GPS,18,33,45,47,4073134,8,5088516,12,568,78
1098514,1202501,1202.501,SENSOR,3,GPS,18,33,45,47,4073217,8,5089850,11,530,90
1098969,1203001,1203.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1098970,1203001,1203.001,SENSOR,2,GPS,18,33,45,47,4073134,8,5088516,12,568,78
1098978,1203001,1203.001,SENSOR,3,GPS,18,33,45,47,4073217,8,5089850,11,530,90
1099432,1203501,1203.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1099433,1203501,1203.501,SENSOR,2,GPS,18,33,46,47,4073000,8,5088767,12,566,78
1099441,1203501,1203.501,SENSOR,3,GPS,18,33,45,47,4073217,8,5089850,11,530,90
1099896,1204001,1204.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1099897,1204001,1204.001,SENSOR,2,GPS,18,33,46,47,4073000,8,5088767,12,566,78
1099905,1204001,1204.001,SENSOR,3,GPS,18,33,46,47,4073134,8,5089967,11,530,90
1100359,1204501,1204.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1100360,1204501,1204.501,SENSOR,2,GPS,18,33,47,47,4072900,8,5088950,12,565,78
1100368,1204501,1204.501,SENSOR,3,GPS,18,33,47,47,4073050,8,5090083,11,529,90
1100823,1205001,1205.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1100824,1205001,1205.001,SENSOR,2,GPS,18,33,47,47,4072900,8,5088950,12,565,78
1100832,1205001,1205.001,SENSOR,3,GPS,18,33,47,47,4073050,8,5090083,11,529,90
1101286,1205501,1205.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1101287,1205501,1205.501,SENSOR,2,GPS,18,33,48,47,4072834,8,5089134,12,565,78
1101288,1205501,1205.501,SENSOR,3,GPS,18,33,48,47,4072983,8,5090183,11,529,90
1101750,1206001,1206.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1101751,1206001,1206.001,SENSOR,2,GPS,18,33,48,47,4072834,8,5089134,12,565,78
1101752,1206001,1206.001,SENSOR,3,GPS,18,33,48,47,4072983,8,5090183,11,529,90
1102213,1206501,1206.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1102214,1206501,1206.501,SENSOR,2,GPS,18,33,48,47,4072834,8,5089134,12,565,78
1102215,1206501,1206.501,SENSOR,3,GPS,18,33,48,47,4072983,8,5090183,11,529,90
1102677,1207001,1207.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1102685,1207001,1207.001,SENSOR,2,GPS,18,33,49,47,4072734,8,5089334,12,565,78
1102686,1207006,1207.006,SENSOR,3,GPS,18,33,49,47,4072900,8,5090283,11,528,90
1103140,1207501,1207.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1103148,1207501,1207.501,SENSOR,2,GPS,18,33,50,47,4072618,8,5089516,12,565,75
1103149,1207506,1207.506,SENSOR,3,GPS,18,33,50,47,4072850,8,5090417,11,527,90
1103604,1208001,1208.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1103612,1208001,1208.001,SENSOR,2,GPS,18,33,50,47,4072618,8,5089516,12,565,75
1103613,1208006,1208.006,SENSOR,3,GPS,18,33,50,47,4072850,8,5090417,11,527,90
1104067,1208501,1208.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1104068,1208501,1208.501,SENSOR,2,GPS,18,33,51,47,4072550,8,5089684,12,564,78
1104076,1208501,1208.501,SENSOR,3,GPS,18,33,51,47,4072800,8,5090584,11,527,90
1104531,1209001,1209.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1104532,1209001,1209.001,SENSOR,2,GPS,18,33,51,47,4072550,8,5089684,12,564,78
1104540,1209001,1209.001,SENSOR,3,GPS,18,33,51,47,4072800,8,5090584,11,527,90
1104994,1209501,1209.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1104995,1209501,1209.501,SENSOR,2,GPS,18,33,52,47,4072483,8,5089851,12,564,78
1104996,1209501,1209.501,SENSOR,3,GPS,18,33,52,47,4072716,8,5090716,11,527,90
1105458,1210001,1210.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1105459,1210001,1210.001,SENSOR,2,GPS,18,33,52,47,4072483,8,5089851,12,564,78
1105467,1210001,1210.001,SENSOR,3,GPS,18,33,52,47,4072716,8,5090716,11,527,90
1105921,1210501,1210.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1105922,1210501,1210.501,SENSOR,2,GPS,18,33,53,47,4072383,8,5090050,12,563,78
1105923,1210501,1210.501,SENSOR,3,GPS,18,33,52,47,4072716,8,5090716,11,527,90
1106385,1211001,1211.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1106386,1211001,1211.001,SENSOR,2,GPS,18,33,53,47,4072383,8,5090050,12,563,78
1106394,1211001,1211.001,SENSOR,3,GPS,18,33,53,47,4072683,8,5090834,11,526,90
1106848,1211501,1211.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1106849,1211501,1211.501,SENSOR,2,GPS,18,33,53,47,4072383,8,5090050,12,563,78
1106857,1211501,1211.501,SENSOR,3,GPS,18,33,54,47,4072617,8,5091000,11,526,90
1107312,1212001,1212.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1107320,1212001,1212.001,SENSOR,2,GPS,18,33,54,47,4072300,8,5090234,12,563,78
1107321,1212006,1212.006,SENSOR,3,GPS,18,33,54,47,4072617,8,5091000,11,526,90
1107775,1212501,1212.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1107776,1212501,1212.501,SENSOR,2,GPS,18,33,55,47,4072201,8,5090417,12,563,75
1107784,1212501,1212.501,SENSOR,3,GPS,18,33,55,47,4072550,8,5091217,11,526,90
1108239,1213001,1213.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1108247,1213001,1213.001,SENSOR,2,GPS,18,33,55,47,4072201,8,5090417,12,563,75
1108248,1213006,1213.006,SENSOR,3,GPS,18,33,55,47,4072550,8,5091217,11,526,90
1108702,1213501,1213.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1108703,1213501,1213.501,SENSOR,2,GPS,18,33,56,47,4072116,8,5090550,12,563,75
1108711,1213501,1213.501,SENSOR,3,GPS,18,33,55,47,4072550,8,5091217,11,526,90
1109166,1214001,1214.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1109167,1214001,1214.001,SENSOR,2,GPS,18,33,56,47,4072116,8,5090550,12,563,75
1109175,1214001,1214.001,SENSOR,3,GPS,18,33,55,47,4072550,8,5091217,11,526,90
1109629,1214501,1214.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1109630,1214501,1214.501,SENSOR,2,GPS,18,33,57,47,4072034,8,5090684,12,564,75
1109638,1214501,1214.501,SENSOR,3,GPS,18,33,57,47,4072417,8,5091567,11,527,90
1110093,1215001,1215.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1110094,1215001,1215.001,SENSOR,2,GPS,18,33,57,47,4072034,8,5090684,12,564,75
1110102,1215001,1215.001,SENSOR,3,GPS,18,33,57,47,4072417,8,5091567,11,527,90
1110556,1215501,1215.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
1110557,1215501,1215.501,SENSOR,2,GPS,18,33,58,47,4071968,8,5090851,12,564,75
